cidade_id,cidade,uf
926,"DIOGO DE VASCONCELOS",MG
927,ACAIACA,MG
928,ORATORIOS,MG
929,"DOM SILVERIO",MG
930,"SEM PEIXE",MG
931,"RIO DOCE",MG
932,"AMPARO DA SERRA",MG
933,"BARRA LONGA",MG
934,ITABIRITO,MG
935,BRUMADINHO,MG
936,MOEDA,MG
937,"BELO VALE",MG
938,"PIEDADE DOS GERAIS",MG
939,CRUCILANDIA,MG
940,BONFIM,MG
941,"RIO MANSO",MG
942,ITAGUARA,MG
943,"ENTRE RIOS DE MINAS",MG
944,"DESTERRO DE ENTRE RIOS",MG
945,"SAO BRAS DO SUACUI",MG
946,JECEABA,MG
947,DIVINOPOLIS,MG
963,"SAO SEBASTIAO DO OESTE",MG
960,"CARMO DO CAJURU",MG
956,PERDIGAO,MG
955,"SAO GONCALO DO PARA",MG
948,"NOVA SERRANA",MG
949,CLAUDIO,MG
950,"CARMOPOLIS DE MINAS",MG
951,PIRACEMA,MG
952,"PASSA TEMPO",MG
953,OLIVEIRA,MG
954,"SAO FRANCISCO DE PAULA",MG
957,"CARMO DA MATA",MG
958,ITAPECERICA,MG
959,CAMACHO,MG
961,"SANTO ANTONIO DO MONTE",MG
962,"PEDRA DO INDAIA",MG
965,"CORREGO FUNDO",MG
964,FORMIGA,MG
966,JAPARAIBA,MG
967,PAINS,MG
968,PIMENTA,MG
969,ARCOS,MG
970,"LAGOA DA PRATA",MG
971,LUZ,MG
972,"BOM DESPACHO",MG
973,ARAUJOS,MG
974,MOEMA,MG
975,"MARTINHO CAMPOS",MG
976,"DORES DO INDAIA",MG
977,"ESTRELA DO INDAIA",MG
978,"SERRA DA SAUDADE",MG
979,ABAETE,MG
980,BIQUINHAS,MG
981,PAINEIRAS,MG
982,"CEDRO DO ABAETE",MG
983,"QUARTEL GERAL",MG
984,"MORADA NOVA DE MINAS",MG
985,POMPEU,MG
986,PITANGUI,MG
987,"ONCA DE PITANGUI",MG
988,"LEANDRO FERREIRA",MG
989,"PARA DE MINAS",MG
990,MARAVILHAS,MG
991,PEQUI,MG
992,"CONCEICAO DO PARA",MG
993,PAPAGAIOS,MG
994,"MATEUS LEME",MG
995,JUATUBA,MG
996,ITAUNA,MG
997,ITATIAIUCU,MG
998,FLORESTAL,MG
999,"SAO JOSE DA VARGINHA",MG
1000,IGARATINGA,MG
1001,"SETE LAGOAS",MG
1004,BALDIM,MG
1005,FUNILANDIA,MG
1009,INHAUMA,MG
1006,"PRUDENTE DE MORAIS",MG
1002,MATOZINHOS,MG
1003,"CAPIM BRANCO",MG
1008,"FORTUNA DE MINAS",MG
1010,"CACHOEIRA DA PRATA",MG
1011,JEQUITIBA,MG
1012,CAETANOPOLIS,MG
1013,PARAOPEBA,MG
1014,ARACAI,MG
1015,CORDISBURGO,MG
1016,"SANTANA DE PIRAPAMA",MG
1017,CURVELO,MG
1486,FELIXLANDIA,MG
1489,"PRESIDENTE JUSCELINO",MG
1018,FERROS,MG
1019,PASSABEM,MG
1020,"SAO SEBASTIAO DO RIO PRETO",MG
1021,"ITAMBE DO MATO DENTRO",MG
1022,JABOTICATUBAS,MG
1023,"SANTANA DO RIACHO",MG
1024,"CONGONHAS DO NORTE",MG
1025,"CONCEICAO DO MATO DENTRO",MG
1026,"DOM JOAQUIM",MG
1027,"MORRO DO PILAR",MG
1028,CARMESIA,MG
1029,"SANTO ANTONIO DO RIO ABAIXO",MG
1030,"DORES DE GUANHAES",MG
1031,ITABIRA,MG
1032,"BOM JESUS DO AMPARO",MG
1033,"SANTA MARIA DE ITABIRA",MG
1034,"NOVA ERA",MG
1035,"JOAO MONLEVADE",MG
1036,"SAO GONCALO DO RIO ABAIXO",MG
1037,"BELA VISTA DE MINAS",MG
1038,"RIO PIRACICABA",MG
1039,ALVINOPOLIS,MG
1040,"SANTA BARBARA",MG
1041,"CATAS ALTAS",MG
1042,"BARAO DE COCAIS",MG
1043,DIONISIO,MG
1044,"SAO JOSE DO GOIABAL",MG
1045,"SAO DOMINGOS DO PRATA",MG
1046,"JUIZ DE FORA",MG
1047,"EWBANK DA CAMARA",MG
1048,CHACARA,MG
1049,"MATIAS BARBOSA",MG
1050,"SIMAO PEREIRA",MG
1051,"BELMIRO BRAGA",MG
1052,"RIO PRETO",MG
1053,"SANTA BARBARA DO MONTE VERDE",MG
1054,"SANTA RITA DE JACUTINGA",MG
1055,"LIMA DUARTE",MG
1056,OLARIA,MG
1057,"SANTANA DO GARAMBEU",MG
1058,"PEDRO TEIXEIRA",MG
1059,"RIO NOVO",MG
1060,GOIANA,MG
1061,"CORONEL PACHECO",MG
1062,PIAU,MG
1063,GUARANI,MG
1064,TABULEIRO,MG
1065,PIRAUBA,MG
1066,"RIO POMBA",MG
1067,SILVEIRANIA,MG
1068,MERCES,MG
1069,PAIVA,MG
1070,BARBACENA,MG
1071,"DESTERRO DO MELO",MG
1072,BARROSO,MG
1073,"DORES DE CAMPOS",MG
1074,"SANTA BARBARA DO TUGURIO",MG
1075,"ANTONIO CARLOS",MG
1076,IBERTIOGA,MG
1077,"PIEDADE DO RIO GRANDE",MG
1078,"BIAS FORTES",MG
1079,"SANTA RITA DO IBITIPOCA",MG
1080,"SANTOS DUMONT",MG
1081,"OLIVEIRA FORTES",MG
1082,ARACITABA,MG
1083,"ALTO RIO DOCE",MG
1084,CIPOTANEA,MG
1085,RESSAQUINHA,MG
1086,"ALFREDO VASCONCELOS",MG
1087,"SENHORA DOS REMEDIOS",MG
1088,CARANDAI,MG
1089,"CAPELA NOVA",MG
1090,"SAO JOAO DEL REI",MG
1091,PRADOS,MG
1092,TIRADENTES,MG
1093,"SANTA CRUZ DE MINAS",MG
1094,"CORONEL XAVIER CHAVES",MG
1095,RITAPOLIS,MG
1096,"RESENDE COSTA",MG
1097,"LAGOA DOURADA",MG
1098,"SAO TIAGO",MG
1099,"CONCEICAO DA BARRA DE MINAS",MG
1100,NAZARENO,MG
1101,ITUTINGA,MG
1102,"CONSELHEIRO LAFAIETE",MG
1103,CONGONHAS,MG
1104,"OURO BRANCO",MG
1105,"CASA GRANDE",MG
1106,QUELUZITO,MG
1107,"CRISTIANO OTONI",MG
1108,CARANAIBA,MG
1109,"SANTANA DOS MONTES",MG
1110,ITAVERAVA,MG
1111,"CATAS ALTAS DA NORUEGA",MG
1112,LAMIM,MG
1113,"RIO ESPERA",MG
1114,"SENHORA DE OLIVEIRA",MG
1115,"PRESIDENTE BERNARDES",MG
1116,PIRANGA,MG
1117,UBA,MG
1118,RODEIRO,MG
1119,TOCANTINS,MG
1120,"DORES DO TURVO",MG
1121,GUIDOVAL,MG
1122,"VISCONDE DO RIO BRANCO",MG
1123,GUIRICEMA,MG
1124,"SAO GERALDO",MG
1125,"SENADOR FIRMINO",MG
1126,"BRAS PIRES",MG
1127,"PAULA CANDIDO",MG
1128,DIVINESIA,MG
1129,COIMBRA,MG
1130,ERVALIA,MG
1131,CAJURI,MG
1133,"PORTO FIRME",MG
1132,VICOSA,MG
1134,TEIXEIRAS,MG
1135,"PEDRA DO ANTA",MG
1136,"SAO MIGUEL DO ANTA",MG
1137,CANAA,MG
1138,ARAPONGA,MG
1139,BICAS,MG
1140,"ROCHEDO DE MINAS",MG
1141,GUARARA,MG
1142,"MARIPA DE MINAS",MG
1143,PEQUERI,MG
1144,"SANTANA DO DESERTO",MG
1145,CHIADOR,MG
1146,"MAR DE ESPANHA",MG
1147,"SENADOR CORTES",MG
1148,"ALEM PARAIBA",MG
1149,"SANTO ANTONIO DO AVENTUREIRO",MG
1150,"SAO JOAO NEPOMUCENO",MG
1151,DESCOBERTO,MG
1152,LEOPOLDINA,MG
1153,ARGIRITA,MG
1154,"VOLTA GRANDE",MG
1155,"ESTRELA DALVA",MG
1156,PIRAPETINGA,MG
1157,RECREIO,MG
1158,PALMA,MG
1159,LARANJAL,MG
1160,CATAGUASES,MG
1161,"ASTOLFO DUTRA",MG
1162,"DONA EUZEBIA",MG
1163,"ITAMARATI DE MINAS",MG
1164,MIRAI,MG
1165,"SAO SEBASTIAO DA VARGEM ALEGRE",MG
1166,"SANTANA DE CATAGUASES",MG
1167,CARANGOLA,MG
1168,"SAO FRANCISCO DO GLORIA",MG
1169,FERVEDOURO,MG
1170,DIVINO,MG
1171,ORIZANIA,MG
1172,"ESPERA FELIZ",MG
1173,CAIANA,MG
1174,CAPARAO,MG
1175,"FARIA LEMOS",MG
1176,TOMBOS,MG
1177,"PEDRA DOURADA",MG
1178,"ANTONIO PRADO DE MINAS",MG
1179,EUGENOPOLIS,MG
1180,"PATROCINIO DO MURIAE",MG
1181,"BARAO DE MONTE ALTO",MG
1182,"ROSARIO DA LIMEIRA",MG
1183,MURIAE,MG
1184,MIRADOURO,MG
1185,VIEIRAS,MG
1186,MANHUACU,MG
1187,"SANTA MARGARIDA",MG
1188,"SAO JOAO DO MANHUACU",MG
1189,REDUTO,MG
1190,LUISBURGO,MG
1191,CAPUTIRA,MG
1192,SIMONESIA,MG
1193,"SANTANA DO MANHUACU",MG
1194,"CONCEICAO DE IPANEMA",MG
1195,IPANEMA,MG
1196,TAPARUBA,MG
1197,MUTUM,MG
1198,POCRANE,MG
1199,MANHUMIRIM,MG
1200,"MARTINS SOARES",MG
1201,DURANDE,MG
1202,"ALTO JEQUITIBA",MG
1203,"ALTO CAPARAO",MG
1204,LAJINHA,MG
1205,CHALE,MG
1206,"SAO JOSE DO MANTIMENTO",MG
1207,VARGINHA,MG
1208,"ELOI MENDES",MG
1209,"MONTE BELO",MG
1210,PARAGUACU,MG
1211,ALFENAS,MG
1213,"DIVISA NOVA",MG
1214,SERRANIA,MG
1215,FAMA,MG
1212,AREADO,MG
1216,ALTEROSA,MG
1217,"CONCEICAO DA APARECIDA",MG
1218,"CARMO DO RIO CLARO",MG
1219,"CAMPOS GERAIS",MG
1220,"CAMPO DO MEIO",MG
1221,"BOA ESPERANCA",MG
1222,ILICINEA,MG
1223,GUAPE,MG
1224,"TRES PONTAS",MG
1225,"SANTANA DA VARGEM",MG
1226,LAVRAS,MG
1229,IJACI,MG
1227,ITUMIRIM,MG
1228,INGAI,MG
1230,"BOM SUCESSO",MG
1231,IBITURUNA,MG
1232,"CARMO DA CACHOEIRA",MG
1233,COQUEIRAL,MG
1234,LUMINARIAS,MG
1235,CARRANCAS,MG
1236,NEPOMUCENO,MG
1237,PERDOES,MG
1238,"SANTO ANTONIO DO AMPARO",MG
1239,"RIBEIRAO VERMELHO",MG
1240,"CANA VERDE",MG
1241,"CAMPO BELO",MG
1242,AGUANIL,MG
1243,CRISTAIS,MG
1244,"SANTANA DO JACARE",MG
1245,CANDEIAS,MG
1246,ANDRELANDIA,MG
1247,"MADRE DE DEUS DE MINAS",MG
1248,"BOM JARDIM DE MINAS",MG
1249,"PASSA VINTE",MG
1250,"BOCAINA DE MINAS",MG
1251,LIBERDADE,MG
1252,ARANTINA,MG
1253,"SAO VICENTE DE MINAS",MG
1254,CAMPANHA,MG
1255,"MONSENHOR PAULO",MG
1256,"SAO BENTO ABADE",MG
1257,"SAO THOME DAS LETRAS",MG
1258,"TRES CORACOES",MG
1259,CAMBUQUIRA,MG
1260,"CONCEICAO DO RIO VERDE",MG
1261,CAXAMBU,MG
1262,BAEPENDI,MG
1263,CRUZILIA,MG
1264,MINDURI,MG
1265,AIURUOCA,MG
1266,SERRANOS,MG
1267,SERITINGA,MG
1268,CARVALHOS,MG
1269,ALAGOA,MG
1270,"PASSA QUATRO",MG
1271,ITANHANDU,MG
1272,VIRGINIA,MG
1273,ITAMONTE,MG
1274,"SAO SEBASTIAO DO RIO VERDE",MG
1275,"POUSO ALTO",MG
1276,"SAO LOURENCO",MG
1277,"CARMO DE MINAS",MG
1278,"DOM VICOSO",MG
1279,CRISTINA,MG
1280,"SOLEDADE DE MINAS",MG
1281,LAMBARI,MG
1282,HELIODORA,MG
1283,JESUANIA,MG
1284,"OLIMPIO NORONHA",MG
1285,"SAO GONCALO DO SAPUCAI",MG
1286,TURVOLANDIA,MG
1287,CORDISLANDIA,MG
1288,ITAJUBA,MG
1289,"POUSO ALEGRE",MG
1290,PIRANGUINHO,MG
1291,"SAO JOSE DO ALEGRE",MG
1292,PIRANGUCU,MG
1293,"WENCESLAU BRAZ",MG
1294,"DELFIM MOREIRA",MG
1295,MARMELOPOLIS,MG
1296,"MARIA DA FE",MG
1297,PEDRALVA,MG
1298,NATERCIA,MG
1299,"CONCEICAO DAS PEDRAS",MG
1300,BRAZOPOLIS,MG
1301,"SANTA RITA DO SAPUCAI",MG
1302,ESTIVA,MG
1303,"CACHOEIRA DE MINAS",MG
1304,"CONCEICAO DOS OUROS",MG
1314,CAREACU,MG
1315,CONGONHAL,MG
1316,"SENADOR JOSE BENTO",MG
1317,IPUIUNA,MG
1318,SILVIANOPOLIS,MG
1305,"TOCOS DO MOJI",MG
1306,"BORDA DA MATA",MG
1307,"ESPIRITO SANTO DO DOURADO",MG
1308,"SAO SEBASTIAO DA BELA VISTA",MG
1309,"SAO JOAO DA MATA",MG
1310,"OURO FINO",MG
1311,INCONFIDENTES,MG
1312,"BUENO BRANDAO",MG
1313,"MONTE SIAO",MG
1319,JACUTINGA,MG
1320,ALBERTINA,MG
1321,CAMBUI,MG
1322,"CORREGO DO BOM JESUS",MG
1323,"BOM REPOUSO",MG
1324,"SENADOR AMARAL",MG
1325,MUNHOZ,MG
1326,TOLEDO,MG
1327,EXTREMA,MG
1328,CAMANDUCAIA,MG
1329,ITAPEVA,MG
1330,PARAISOPOLIS,MG
1331,CONSOLACAO,MG
1332,GONCALVES,MG
1333,SAPUCAI-MIRIM,MG
1334,"POCOS DE CALDAS",MG
1335,BOTELHOS,MG
1336,CAMPESTRE,MG
1337,"BANDEIRA DO SUL",MG
1338,MACHADO,MG
1339,"POCO FUNDO",MG
1340,CARVALHOPOLIS,MG
1341,"SANTA RITA DE CALDAS",MG
1342,CALDAS,MG
1343,"IBITIURA DE MINAS",MG
1344,ANDRADAS,MG
1345,GUAXUPE,MG
1346,JURUAIA,MG
1347,GUARANESIA,MG
1348,ARCEBURGO,MG
1349,"SAO PEDRO DA UNIAO",MG
1350,"NOVA RESENDE",MG
1351,"CABO VERDE",MG
1352,MUZAMBINHO,MG
1353,PASSOS,MG
1354,"FORTALEZA DE MINAS",MG
1355,DELFINOPOLIS,MG
1356,"SAO JOAO BATISTA DO GLORIA",MG
1357,"VARGEM BONITA",MG
1358,PIUMHI,MG
1359,DORESOPOLIS,MG
1360,"SAO ROQUE DE MINAS",MG
1361,CAPITOLIO,MG
1362,ALPINOPOLIS,MG
1363,"SAO JOSE DA BARRA",MG
1364,"BOM JESUS DA PENHA",MG
1365,"SAO SEBASTIAO DO PARAISO",MG
1368,"MONTE SANTO DE MINAS",MG
1366,"SAO TOMAS DE AQUINO",MG
1367,JACUI,MG
1369,PRATAPOLIS,MG
1370,ITAMOGI,MG
1371,"ITAU DE MINAS",MG
1372,CASSIA,MG
1373,IBIRACI,MG
1374,CAPETINGA,MG
1375,CLARAVAL,MG
1376,UBERABA,MG
1377,DELTA,MG
1378,"AGUA COMPRIDA",MG
1379,"CONCEICAO DAS ALAGOAS",MG
1380,"CAMPO FLORIDO",MG
1381,PRATA,MG
1382,VERISSIMO,MG
1383,"NOVA PONTE",MG
1384,PERDIZES,MG
1385,"SANTA JULIANA",MG
1386,PEDRINOPOLIS,MG
1387,ARAXA,MG
1388,TAPIRA,MG
1389,SACRAMENTO,MG
1390,CONQUISTA,MG
1391,FRUTAL,MG
1392,PIRAJUBA,MG
1393,PLANURA,MG
1394,FRONTEIRA,MG
1395,ITAPAGIPE,MG
1396,"COMENDADOR GOMES",MG
1397,"SAO FRANCISCO DE SALES",MG
1398,"CAMPINA VERDE",MG
1399,ITURAMA,MG
1400,"UNIAO DE MINAS",MG
1401,CARNEIRINHO,MG
1402,"LIMEIRA DO OESTE",MG
1403,ITUIUTABA,MG
1404,GURINHATA,MG
1405,"SANTA VITORIA",MG
1406,IPIACU,MG
1407,CAPINOPOLIS,MG
1408,"CACHOEIRA DOURADA",MG
1409,CANAPOLIS,MG
1410,CENTRALINA,MG
1411,UBERLANDIA,MG
1416,"MONTE ALEGRE DE MINAS",MG
1417,TUPACIGUARA,MG
1414,ARAPORA,MG
1412,ARAGUARI,MG
1413,"CASCALHO RICO",MG
1415,GRUPIARA,MG
1418,INDIANOPOLIS,MG
1419,"MONTE CARMELO",MG
1420,"IRAI DE MINAS",MG
1421,ROMARIA,MG
1422,"ESTRELA DO SUL",MG
1423,DOURADOQUARA,MG
1424,"ABADIA DOS DOURADOS",MG
1425,COROMANDEL,MG
1426,GUARDA-MOR,MG
1427,PARACATU,MG
1428,UNAI,MG
1429,"CABECEIRA GRANDE",MG
1430,"URUANA DE MINAS",MG
1431,RIACHINHO,MG
5577,URUCUIA,MG
1432,"BONFINOPOLIS DE MINAS",MG
1433,"DOM BOSCO",MG
1434,NATALANDIA,MG
1435,BURITIS,MG
1436,ARINOS,MG
1498,"CHAPADA GAUCHA",MG
1437,FORMOSO,MG
1438,"PATOS DE MINAS",MG
1439,"LAGOA FORMOSA",MG
1440,GUIMARANIA,MG
1441,"CRUZEIRO DA FORTALEZA",MG
1442,PATROCINIO,MG
1443,"PRESIDENTE OLEGARIO",MG
1444,"LAGOA GRANDE",MG
1445,"SERRA DO SALITRE",MG
1446,"JOAO PINHEIRO",MG
1447,"BRASILANDIA DE MINAS",MG
1448,VAZANTE,MG
1449,LAGAMAR,MG
1450,"SAO GONCALO DO ABAETE",MG
1451,"VARJAO DE MINAS",MG
1452,"SAO GOTARDO",MG
1453,"SANTA ROSA DA SERRA",MG
1454,"RIO PARANAIBA",MG
1455,"CARMO DO PARANAIBA",MG
1456,ARAPUA,MG
1457,MATUTINA,MG
1458,TIROS,MG
1459,BAMBUI,MG
1460,IGUATAMA,MG
1461,MEDEIROS,MG
1462,IBIA,MG
1463,PRATINHA,MG
1464,"CAMPOS ALTOS",MG
1465,TAPIRAI,MG
1466,"CORREGO DANTA",MG
1467,DIAMANTINA,MG
1468,GOUVEIA,MG
1469,DATAS,MG
1470,"PRESIDENTE KUBITSCHEK",MG
1471,"ALVORADA DE MINAS",MG
1472,SERRO,MG
1473,"SANTO ANTONIO DO ITAMBE",MG
1474,"SERRA AZUL DE MINAS",MG
1475,"RIO VERMELHO",MG
1476,"FELICIO DOS SANTOS",MG
1477,"SAO GONCALO DO RIO PRETO",MG
1478,"COUTO DE MAGALHAES DE MINAS",MG
1479,"SENADOR MODESTINO GONCALVES",MG
1480,CORINTO,MG
1481,"TRES MARIAS",MG
1482,"SANTO HIPOLITO",MG
1483,MONJOLOS,MG
1484,"AUGUSTO DE LIMA",MG
1485,BUENOPOLIS,MG
1487,"JOAQUIM FELICIO",MG
1488,INIMUTABA,MG
1490,"MORRO DA GARCA",MG
1491,LASSANCE,MG
1492,"VARZEA DA PALMA",MG
1493,PIRAPORA,MG
1494,BURITIZEIRO,MG
1495,"SAO ROMAO",MG
1496,"SANTA FE DE MINAS",MG
1497,"SAO FRANCISCO",MG
1500,PINTOPOLIS,MG
1501,"ICARAI DE MINAS",MG
1502,UBAI,MG
1503,"PONTO CHIQUE",MG
1504,"BRASILIA DE MINAS",MG
1505,JAPONVAR,MG
1506,LUISLANDIA,MG
1507,"CAMPO AZUL",MG
1508,"CORACAO DE JESUS",MG
1509,IBIAI,MG
1510,"SAO JOAO DA LAGOA",MG
1511,"LAGOA DOS PATOS",MG
1512,"ENGENHEIRO NAVARRO",MG
1513,"SAO JOAO DO PACUI",MG
1514,JEQUITAI,MG
1515,MIRABELA,MG
1516,PATIS,MG
1517,"CLARO DOS POCOES",MG
1518,"FRANCISCO DUMONT",MG
1519,BOCAIUVA,MG
1520,GUARACIAMA,MG
1521,"OLHOS DAGUA",MG
1522,"MONTES CLAROS",MG
1523,"SAO JOAO DA PONTE",MG
1524,LONTRA,MG
1525,JANAUBA,MG
1526,"CAPITAO ENEAS",MG
1527,VARZELANDIA,MG
1528,IBIRACATU,MG
1529,VERDELANDIA,MG
1530,MANGA,MG
1531,MIRAVANIA,MG
1532,JUVENILIA,MG
1533,ITACARAMBI,MG
1534,"SAO JOAO DAS MISSOES",MG
1535,"MATIAS CARDOSO",MG
1536,JANUARIA,MG
1537,"CONEGO MARINHO",MG
1538,"BONITO DE MINAS",MG
1539,"PEDRAS DE MARIA DA CRUZ",MG
1540,MONTALVANIA,MG
1541,"MONTE AZUL",MG
1542,GAMELEIRAS,MG
1543,JAIBA,MG
1544,ESPINOSA,MG
1545,MAMONAS,MG
1546,"PAI PEDRO",MG
1547,"SERRANOPOLIS DE MINAS",MG
1548,PORTEIRINHA,MG
1549,"NOVA PORTEIRINHA",MG
1550,CATUTI,MG
1551,"MATO VERDE",MG
1552,"RIACHO DOS MACHADOS",MG
1553,"RIO PARDO DE MINAS",MG
1554,"VARGEM GRANDE DO RIO PARDO",MG
1555,INDAIABIRA,MG
1556,"SANTO ANTONIO DO RETIRO",MG
1557,"SAO JOAO DO PARAISO",MG
1558,MONTEZUMA,MG
1559,TAIOBEIRAS,MG
1560,NINHEIRA,MG
1561,BERIZAL,MG
1562,"FRUTA DE LEITE",MG
1563,SALINAS,MG
1564,"SANTA CRUZ DE SALINAS",MG
1565,RUBELITA,MG
1566,NOVORIZONTE,MG
1567,"CURRAL DE DENTRO",MG
1568,"GRAO MOGOL",MG
1569,"PADRE CARVALHO",MG
1570,JOSENOPOLIS,MG
1571,"FRANCISCO SA",MG
1572,JURAMENTO,MG
1573,GLAUCILANDIA,MG
1574,ITACAMBIRA,MG
1575,BOTUMIRIM,MG
1576,CRISTALIA,MG
1577,ARACUAI,MG
1578,ITINGA,MG
1579,"PONTO DOS VOLANTES",MG
1580,MEDINA,MG
1581,ITAOBIM,MG
1582,COMERCINHO,MG
1583,"VIRGEM DA LAPA",MG
1584,"CORONEL MURTA",MG
1585,BERILO,MG
1586,"JOSE GONCALVES DE MINAS",MG
1587,"FRANCISCO BADARO",MG
1588,"JENIPAPO DE MINAS",MG
1589,"CHAPADA DO NORTE",MG
1590,"MINAS NOVAS",MG
1591,"LEME DO PRADO",MG
1592,TURMALINA,MG
1593,VEREDINHA,MG
1594,CARBONITA,MG
1595,ITAMARANDIBA,MG
1596,ARICANDUVA,MG
1597,CAPELINHA,MG
1598,ANGELANDIA,MG
1599,SETUBINHA,MG
1600,MALACACHETA,MG
1601,FRANCISCOPOLIS,MG
1602,PECANHA,MG
1603,CANTAGALO,MG
1604,"SAO JOAO EVANGELISTA",MG
1605,"SAO JOSE DO JACURI",MG
1606,"FREI LAGONEGRO",MG
1607,COROACI,MG
1608,VIRGOLANDIA,MG
1609,"NACIP RAYDAN",MG
1610,GONZAGA,MG
1611,"SAO GERALDO DA PIEDADE",MG
1612,"SANTA EFIGENIA DE MINAS",MG
1613,SARDOA,MG
1614,VIRGINOPOLIS,MG
1615,"DIVINOLANDIA DE MINAS",MG
1616,GUANHAES,MG
1617,"SENHORA DO PORTO",MG
1618,SABINOPOLIS,MG
1619,MATERLANDIA,MG
1620,PAULISTAS,MG
1621,COLUNA,MG
1622,"JOSE RAYDAN",MG
1623,"SANTA MARIA DO SUACUI",MG
1624,"SAO PEDRO DO SUACUI",MG
1625,"SAO JOSE DA SAFIRA",MG
1626,"AGUA BOA",MG
1627,"SAO SEBASTIAO DO MARANHAO",MG
1628,"TEOFILO OTONI",MG
1629,CARAI,MG
1630,PAVAO,MG
1631,ITAIPE,MG
1632,CATUJI,MG
1633,"NOVO ORIENTE DE MINAS",MG
1634,"PADRE PARAISO",MG
1635,"NOVO CRUZEIRO",MG
1636,LADAINHA,MG
1637,POTE,MG
1638,ITAMBACURI,MG
1639,CAMPANARIO,MG
1640,JAMPRUCA,MG
1641,"FREI GASPAR",MG
1642,"SAO JOSE DO DIVINO",MG
1643,ATALEIA,MG
1644,"OURO VERDE DE MINAS",MG
1645,NANUQUE,MG
1646,"CARLOS CHAGAS",MG
1647,"SERRA DOS AIMORES",MG
1648,"FRONTEIRA DOS VALES",MG
1649,MACHACALIS,MG
1650,"SANTA HELENA DE MINAS",MG
1651,BERTOPOLIS,MG
1652,UMBURATIBA,MG
1653,"AGUAS FORMOSAS",MG
1654,CRISOLITA,MG
1655,JOAIMA,MG
1656,"MONTE FORMOSO",MG
1657,FELISBURGO,MG
1658,ALMENARA,MG
1659,DIVISOPOLIS,MG
1660,"MATA VERDE",MG
1661,BANDEIRA,MG
1662,JORDANIA,MG
1663,"SALTO DA DIVISA",MG
1664,"SANTA MARIA DO SALTO",MG
1665,JACINTO,MG
1666,"SANTO ANTONIO DO JACINTO",MG
1667,"RIO DO PRADO",MG
1668,PALMOPOLIS,MG
1669,RUBIM,MG
1670,JEQUITINHONHA,MG
1671,"PEDRA AZUL",MG
1672,"CACHOEIRA DE PAJEU",MG
1673,"AGUAS VERMELHAS",MG
1674,"DIVISA ALEGRE",MG
40,SALVADOR,BA
1675,"MADRE DE DEUS",BA
1676,"LAURO DE FREITAS",BA
1677,CAMACARI,BA
1678,"DIAS DAVILA",BA
1679,"SIMOES FILHO",BA
1680,CANDEIAS,BA
1681,"SAO SEBASTIAO DO PASSE",BA
1682,"SAO FRANCISCO DO CONDE",BA
1683,"FEIRA DE SANTANA",BA
1685,"SANTA BARBARA",BA
1686,TANQUINHO,BA
1687,"ANTONIO CARDOSO",BA
1688,"SANTO ESTEVAO",BA
1689,"SANTO AMARO",BA
1690,SAUBARA,BA
1691,"AMELIA RODRIGUES",BA
1692,"CONCEICAO DO JACUIPE",BA
1693,"CORACAO DE MARIA",BA
1694,IRARA,BA
1695,SANTANOPOLIS,BA
1696,"TERRA NOVA",BA
1697,"TEODORO SAMPAIO",BA
1698,CACHOEIRA,BA
1699,"CONCEICAO DA FEIRA",BA
1700,"SAO GONCALO DOS CAMPOS",BA
1701,MURITIBA,BA
1702,"CABACEIRAS DO PARAGUACU",BA
1703,"GOVERNADOR MANGABEIRA",BA
1704,"SAO FELIX",BA
1705,"CRUZ DAS ALMAS",BA
1706,NAZARE,BA
1707,MARAGOGIPE,BA
1720,"SANTO ANTONIO DE JESUS",BA
1708,"SALINAS DA MARGARIDA",BA
1709,ITAPARICA,BA
1710,"VERA CRUZ",BA
1711,JAGUARIPE,BA
1712,ARATUIPE,BA
1713,"CASTRO ALVES",BA
1714,"RAFAEL JAMBEIRO",BA
1715,SAPEACU,BA
1716,"CONCEICAO DO ALMEIDA",BA
1717,"SAO FELIPE",BA
1718,"DOM MACEDO COSTA",BA
1719,VARZEDO,BA
1721,"MUNIZ FERREIRA",BA
1722,"SAO MIGUEL DAS MATAS",BA
1723,"SANTA TERESINHA",BA
1724,IPIRA,BA
1725,PINTADAS,BA
1726,"BAIXA GRANDE",BA
1727,MAIRI,BA
1728,"VARZEA DA ROCA",BA
1729,"RIACHAO DO JACUIPE",BA
1730,"NOVA FATIMA",BA
1731,"CAPELA DO ALTO ALEGRE",BA
1732,GAVIAO,BA
1733,"PE DE SERRA",BA
1734,"SERRA PRETA",BA
1735,ANGUERA,BA
1736,IPECAETA,BA
1737,"VARZEA NOVA",BA
1738,"CAPIM GROSSO",BA
1739,"SAO JOSE DO JACUIPE",BA
1740,JACOBINA,BA
1741,SERROLANDIA,BA
1742,QUIXABEIRA,BA
1743,"VARZEA DO POCO",BA
1744,OUROLANDIA,BA
1745,"MIGUEL CALMON",BA
1746,CAEM,BA
1747,SAUDE,BA
1748,MIRANGABA,BA
1749,"CALDEIRAO GRANDE",BA
1750,"PONTO NOVO",BA
1751,PINDOBACU,BA
1752,FILADELFIA,BA
1753,"ANTONIO GONCALVES",BA
1754,"CAMPO FORMOSO",BA
1755,UMBURANAS,BA
1756,"MUNDO NOVO",BA
1757,PIRITIBA,BA
