bairro_id,cidade_id,bairro,uf
692,1,"JARDIM MIMAR",SP
693,1,"JARDIM IVONE",SP
694,1,"JARDIM ALZIRA",SP
695,1,"JARDIM CLARA REGINA",SP
696,1,PARAISO,SP
697,1,"VILA MARIANA",SP
698,1,"VILA CLEMENTINO",SP
699,1,INDIANOPOLIS,SP
700,1,"JARDIM LUZITANIA",SP
701,1,IBIRAPUERA,SP
702,1,MIRANDOPOLIS,SP
703,1,SAUDE,SP
704,1,"PLANALTO PAULISTA",SP
705,1,"VILA NOCA",SP
706,1,MOEMA,SP
707,1,"PARQUE IBIRAPUERA",SP
708,1,"JARDIM VILA MARIANA",SP
709,1,"JARDIM AURELIA",SP
710,1,"VILA FIRMIANO PINTO",SP
711,1,"VILA GUMERCINDO",SP
712,1,"PARQUE SONIA",SP
713,1,"BOSQUE DA SAUDE",SP
714,1,JABAQUARA,SP
715,1,"CHACARA INGLESA",SP
716,1,"VILA DA SAUDE",SP
717,1,"VILA DO BOSQUE",SP
718,1,"JARDIM DA SAUDE",SP
719,1,"JARDIM SAUDE",SP
720,1,"VILA SANTO ESTEFANO",SP
721,1,"VILA AGUA FUNDA",SP
722,1,"AGUA FUNDA",SP
723,1,"VILA BRASILINA",SP
724,1,"JARDIM PREVIDENCIA",SP
725,1,"SAO SALVADOR",SP
726,1,"VILA DAS MERCES",SP
727,1,CURSINO,SP
728,1,"VILA MORAES",SP
729,1,"JARDIM VERGUEIRO ",SP
730,1,"JARDIM SAO SAVERIO",SP
731,1,"PARQUE BRISTOL",SP
732,1,"JARDIM BOTUCATU",SP
733,1,"JARDIM MARIA ESTELA",SP
734,1,"JARDIM TROPICAL",SP
735,1,"JARDIM CLIMAX",SP
736,1,"JARDIM SANTA EMILIA",SP
737,1,"VILA LIVIERO",SP
738,1,"JARDIM TENANI",SP
739,1,"VILA CARAGUATA",SP
740,1,"SITIO CARAGUATA",SP
741,1,"JARDIM CELESTE",SP
742,1,IPIRANGA,SP
743,1,SACOMA,SP
744,1,"VILA DOM PEDRO I",SP
745,1,"VILA HELIOPOLIS",SP
746,1,"VILA CARIOCA",SP
747,1,"CIDADE NOVA HELIOPOLIS",SP
748,1,"SAO JOAO CLIMACO",SP
749,1,"JARDIM SECKLER",SP
750,1,"JARDIM PATENTE",SP
751,1,"VILA VERMELHA",SP
752,1,"VILA ARAPUA",SP
753,1,"VILA MARTE",SP
754,1,"VILA NATALIA",SP
755,1,"VILA CONDE DO PINHAL",SP
756,1,"JARDIM PATENTE NOVO",SP
757,1,"PARQUE FONGARO",SP
758,1,"VILA CRISTALIA",SP
759,1,"VILA SANTA EULALIA",SP
760,1,"VILA SAO JOSE ",SP
761,1,"PARQUE SAO JOSE",SP
762,1,"VILA NAIR",SP
763,1,"VILA NANCY",SP
764,1,"VILA BRASILIO MACHADO",SP
765,1,"VILA ELISIO",SP
766,1,"PARQUE DO ESTADO",SP
767,1,"PARQUE IMPERIAL",SP
768,1,"SAO JUDAS",SP
769,1,"VILA MONTE ALEGRE",SP
770,1,"CIDADE VARGAS",SP
771,1,"VILA PARQUE JABAQUARA",SP
772,1,"JARDIM ORIENTAL",SP
773,1,"VILA DO ENCONTRO",SP
774,1,"VILA FACHINI",SP
775,1,"JARDIM LOURDES ",SP
776,1,"VILA CAMPESTRE",SP
777,1,AMERICANOPOLIS,SP
778,1,"JARDIM BOM CLIMA",SP
779,1,"PARQUE JABAQUARA",SP
780,1,"VILA BABILONIA",SP
781,1,"JARDIM AEROPORTO",SP
782,1,"VILA MASCOTE",SP
783,1,"JARDIM PRUDENCIA",SP
784,1,"VILA SANTA CATARINA",SP
785,1,"CIDADE ADEMAR",SP
786,1,"JARDIM SANTO ANTONINHO",SP
787,1,"VILA MIRA",SP
788,1,"CONJUNTO RESIDENCIAL JARDIM CANAA",SP
789,1,"JARDIM JABAQUARA",SP
790,1,"JARDIM ITACOLOMI",SP
791,1,"CIDADE DOMITILA",SP
792,1,"JARDIM NOSSO LAR",SP
793,1,"VILA MARARI",SP
794,1,"VILA JOANIZA",SP
795,1,"VILA ERNA",SP
796,1,"JARDIM ZAIRA",SP
797,1,"VILA IMPERIO",SP
798,1,"JARDIM EDI",SP
799,1,"JARDIM SUL SAO PAULO",SP
800,1,"VILA CLARA",SP
801,1,"VILA CAPELA",SP
802,1,"JARDIM VILAS BOAS",SP
803,1,"JARDIM MIRIAM",SP
804,1,"VILA PATRIMONIAL",SP
805,1,"VILA ELIDA",SP
806,1,"JARDIM LUSO",SP
807,1,"CIDADE JULIA",SP
808,1,"JARDIM MELO",SP
809,1,GUACURI,SP
810,1,"VILA GUACURI",SP
811,1,"VILA MISSIONARIA",SP
812,1,"VILA APARECIDA",SP
813,1,"PARQUE PRIMAVERA",SP
814,1,"JARDIM SELMA",SP
815,1,"JARDIM SAO JORGE",SP
816,1,"JARDIM NITEROI",SP
817,1,"JARDIM SAO CARLOS",SP
818,1,"JARDIM ITAPURA",SP
819,1,"JARDIM ORLY",SP
820,1,"JARDIM MARIA LUIZA",SP
821,1,"MORRO GRANDE",SP
822,1,"JARDIM UBERABA",SP
823,1,"JARDIM IDEAL",SP
824,1,"JARDIM CONSORCIO",SP
825,1,"VILA DO CASTELO",SP
826,1,"JARDIM ALVA",SP
827,1,"VILA CASTELO",SP
828,1,"JARDIM MARTINI",SP
829,1,"USINA PIRATININGA",SP
830,1,"VILA ARRIETE",SP
831,1,"JARDIM SABARA",SP
832,1,"VILA CAMPO GRANDE",SP
833,1,"VILA EMIR",SP
834,1,PEDREIRA,SP
835,1,"JARDIM UBIRAJARA ",SP
836,1,"JARDIM SONIA ",SP
837,1,"VILA BABY",SP
838,1,"JARDIM DA PEDREIRA",SP
839,1,"BALNEARIO MAR PAULISTA",SP
840,1,"JARDIM NASTARI",SP
841,1,"JARDIM DOMITILA",SP
842,1,"CONJUNTO RESIDENCIAL INGAI",SP
843,1,"VILA DOS ANDRADAS",SP
844,1,"JARDIM APARECIDA",SP
845,1,"JARDIM APURA",SP
846,1,"JARDIM NOVO PANTANAL",SP
847,1,"BALNEARIO SAO FRANCISCO",SP
848,1,"JARDIM VERA CRUZ",SP
849,1,"SANTA AMELIA",SP
850,1,"PARQUE SANTA AMELIA",SP
851,1,"PARQUE DOROTEIA",SP
852,1,"PRAIA DO LEBLON",SP
853,1,"JARDIM GUACURI",SP
854,1,"JARDIM CELIA ",SP
855,1,"JARDIM RUBILENE",SP
856,1,ELDORADO,SP
857,1,"SETE PRAIAS",SP
858,1,"VILA NOVA CONCEICAO",SP
859,1,"VILA UBERABINHA",SP
860,1,"JARDIM NOVO MUNDO",SP
861,1,ITAIM,SP
862,1,"CHACARA ITAIM",SP
863,1,"VILA OLIMPIA",SP
864,1,"BROOKLIN PAULISTA",SP
865,1,"BROOKLIN NOVO",SP
866,1,"VILA PERUS",SP
867,1,"CIDADE MONCOES",SP
868,1,"JARDIM EDITH",SP
869,1,"VILA CORDEIRO",SP
870,1,"CAMPO BELO",SP
871,1,"SANTO AMARO",SP
872,1,"JARDIM PETROPOLIS",SP
873,1,"VILA CONGONHAS",SP
874,1,"NOVA PIRAJU",SP
875,1,"VILA ALEXANDRIA",SP
876,1,"JARDIM CORDEIRO",SP
877,1,"JARDIM DOS ESTADOS",SP
878,1,"CHACARA FLORA",SP
879,1,"CHACARA MONTE ALEGRE",SP
880,1,"VILA NOVA CALEDONIA",SP
881,1,"JARDIM LOS ANGELES",SP
882,1,"JARDIM UMUARAMA",SP
883,1,"VILA SAO PAULO",SP
884,1,CUPECE,SP
885,1,"JARDIM CIDALIA",SP
886,1,"JARDIM CUPECE",SP
887,1,"VILA INGLESA",SP
888,1,"JARDIM MARAJOARA",SP
889,1,"CAMPO GRANDE",SP
890,1,"PARQUE RESIDENCIAL JULIA",SP
891,1,"VILA SOFIA",SP
892,1,"JARDIM BELGICA",SP
893,1,"VILA ANHANGUERA",SP
894,1,"JARDIM TAQUARAL",SP
895,1,"JARDIM ITAPEVA",SP
896,1,"JARDIM DO CARMO",SP
897,1,"VILA AGUEDA",SP
898,1,JURUBATUBA,SP
899,1,"JARDIM ANHANGUERA",SP
900,1,"VILA SAO PEDRO",SP
901,1,"JARDIM DA CAMPINA",SP
902,1,"JARDIM ERNESTINA",SP
903,1,CAMPININHA,SP
904,1,"JARDIM LUANDA",SP
905,1,"JARDIM DOS PRADOS",SP
906,1,"VILA ROMANO",SP
907,1,"VILA ISA",SP
908,1,"JARDIM CAMPO GRANDE",SP
909,1,"CONJUNTO RESIDENCIAL SABARA - CAMPO GRANDE",SP
910,1,"VILA GEA",SP
911,1,"JARDIM DAS ACACIAS",SP
912,1,"VILA GERTRUDES",SP
913,1,"JARDIM CEDRO DO LIBANO",SP
914,1,"JARDIM HIPICO",SP
915,1,"ALTO DA BOA VISTA",SP
916,1,"CHACARA SAO LUIS",SP
917,1,"GRANJA JULIETA",SP
918,1,"CHACARA POUSO ALEGRE",SP
919,1,"VILA ELVIRA",SP
920,1,"CHACARA JAPONESA",SP
921,1,"JARDIM HELIOMAR",SP
922,1,"JARDIM CARAVELAS",SP
923,1,"VARZEA DE BAIXO",SP
924,1,"JARDIM SANTO AMARO",SP
925,1,"JARDIM PROMISSAO",SP
926,1,"VILA ALMEIDA",SP
927,1,"JARDIM INTERNACIONAL",SP
928,1,"JARDIM DOM BOSCO",SP
929,1,"VILA SOCORRO",SP
930,1,SOCORRO,SP
931,1,"JARDIM GUARAPIRANGA",SP
932,1,"JARDIM DOS LAGOS",SP
933,1,INTERLAGOS,SP
934,1,"JARDIM SANTA HELENA",SP
935,1,VELEIROS,SP
936,1,"JARDIM MARABA",SP
937,1,"VILA LISBOA",SP
938,1,"VILA FRIBURGO",SP
939,1,"VILA DA PAZ",SP
940,1,"JARDIM CRISTAL",SP
941,1,"CAPELA DO SOCORRO",SP
942,1,"JARDIM SUZANA",SP
943,1,"CIDADE DUTRA",SP
944,1,"CHACARA MEYER",SP
945,1,"PARQUE ATLANTICO",SP
946,1,"JARDIM CRUZEIRO",SP
947,1,"PARQUE DO CASTELO",SP
948,1,"CONJUNTO RESIDENCIAL SALVADOR TOLEZANI",SP
949,1,"RECANTO DOS SONHOS",SP
950,1,"TERCEIRA DIVISAO DE INTERLAGOS",SP
951,1,"JARDIM SATELITE",SP
952,1,"JARDIM REGIS",SP
953,1,"JARDIM ANA LUCIA",SP
954,1,"JARDIM REPUBLICA",SP
955,1,"JARDIM IMPERIO",SP
956,1,"JARDIM SAMAMBAIA",SP
957,1,"JARDIM LALLO",SP
958,1,"PRAIA PAULISTINHA",SP
959,1,"JARDIM EDILENE",SP
960,1,"JARDIM SAO BENEDITO",SP
961,1,"JARDIM SAO JUDAS TADEU",SP
962,1,"JARDIM SAO VICENTE",SP
963,1,"JARDIM GUANHEMBU",SP
964,1,"JARDIM MARIA RITA",SP
965,1,"JARDIM RIO BONITO",SP
966,1,"JARDIM MARCEL",SP
967,1,"JARDIM QUARTO CENTENARIO",SP
968,1,"JARDIM KIKA",SP
969,1,"JARDIM MALIA II",SP
970,1,"JARDIM DOS BICHINHOS",SP
971,1,"JARDIM BICHINHOS",SP
972,1,"PARQUE AMERICA",SP
973,1,"JARDIM MALIA I",SP
974,1,"PARQUE ALTO DO RIO BONITO",SP
975,1,"JARDIM IMPERIAL",SP
976,1,"VILA RUBI",SP
977,1,"JARDIM REIMBERG",SP
978,1,"PARQUE SANTANA",SP
979,1,"JARDIM NIZIA",SP
980,1,"JARDIM DO ALTO",SP
981,1,"PARQUE DAS ARVORES",SP
982,1,"JARDIM CASA GRANDE",SP
983,1,"RIO BONITO",SP
984,1,"JARDIM REPRESA",SP
985,1,"JARDIM DAS PRAIAS",SP
986,1,"JARDIM SERTAOZINHO",SP
987,1,"VILA REPRESA",SP
988,1,"JARDIM REAL",SP
989,1,"JARDIM CLIPER",SP
990,1,"JARDIM ESMERALDA ",SP
991,1,"JARDIM IPORANGA",SP
992,1,"JARDIM BONITO",SP
993,1,"JARDIM DAS IMBUIAS",SP
994,1,"JARDIM DAS CAMELIAS ",SP
995,1,JORDANOPOLIS,SP
996,1,"JARDIM PRESIDENTE",SP
997,1,"JARDIM SANTA RITA",SP
998,1,"JARDIM POUSO ALEGRE",SP
999,1,"JARDIM KIOTO",SP
1000,1,"PARQUE SANTA CECILIA",SP
1001,1,"JARDIM ICARAI",SP
1002,1,"JARDIM SANTA EDWIGES ",SP
1003,1,"JARDIM BEATRIZ",SP
1004,1,"JARDIM ANGELINA",SP
1005,1,"JARDIM FLORESTA",SP
1006,1,"JARDIM ALPINO",SP
1007,1,"JARDIM ORBAM",SP
1008,1,"VILA QUINTANA",SP
1009,1,"VILA BRASILIA",SP
1010,1,"CONJUNTO HABITACIONAL BRIGADEIRO FARIA LIMA",SP
1011,1,"PARQUE PLANALTO",SP
1012,1,"JARDIM CASTRO ALVES",SP
1013,1,"PARQUE GRAJAU",SP
1014,1,"PARQUE BRASIL",SP
1015,1,"PARQUE SAO PAULO",SP
1016,1,"JARDIM ITATIAIA",SP
1017,1,"JARDIM EDDA",SP
1018,1,"JARDIM DOS MANACAS",SP
1019,1,"JARDIM SAO BERNARDO",SP
1020,1,"JARDIM SANTA FRANCISCA CABRINI",SP
1021,1,"JARDIM SOMARA",SP
1022,1,"JARDIM ARISTOCRATA",SP
1023,1,"VILA NASCENTE",SP
1024,1,"PARQUE NOVO GRAJAU",SP
1025,1,"JARDIM NOVO LAR",SP
1026,1,"JARDIM SANTA BARBARA",SP
1027,1,"JARDIM PROGRESSO",SP
1028,1,"JARDIM TOCA",SP
1029,1,"CHACARA DAS CORUJAS",SP
1030,1,"PARQUE RESIDENCIAL COCAIA",SP
1031,1,"CHACARA GAIVOTAS",SP
1032,1,"PARQUE COCAIA",SP
1033,1,"CANTINHO DO CEU",SP
1034,1,"PARQUE DEIZY",SP
1035,1,"RECANTO MARISA",SP
1036,1,"JARDIM ELIANA-A",SP
1037,1,"JARDIM ELIANA",SP
1038,1,"JARDIM SIPRAMAR",SP
1039,1,"PARQUE RESIDENCIAL DOS LAGOS",SP
1040,1,"JARDIM MONTE VERDE",SP
1041,1,"CONDOMINIO JEQUIRITUBA",SP
1042,1,"JARDIM PRAINHA",SP
1043,1,"VILA NARCISO",SP
1044,1,"JARDIM LUCELIA",SP
1045,1,"JARDIM SAO PEDRO ",SP
1046,1,"CHACARA BOSQUE DO SUL",SP
1047,1,"JARDIM NOVO JAU",SP
1048,1,"JARDIM ELLUS",SP
1049,1,"VILA ARCO IRIS",SP
1050,1,"JARDIM NORONHA",SP
1051,1,"CHACARA COCAIA",SP
1052,1,"JARDIM ALMEIDA PRADO",SP
1053,1,"JARDIM AZANO I",SP
1054,1,"JARDIM AZANO II",SP
1055,1,"PARQUE SAO MIGUEL",SP
1056,1,"JARDIM BELCITO",SP
1057,1,"JARDIM ITAJAI",SP
1058,1,"JARDIM TRES CORACOES",SP
1059,1,"JARDIM MORAIS PRADO",SP
1060,1,"JARDIM MYRNA II",SP
1061,1,"JARDIM COLIBRI",SP
NULL,1,NULL,SP
1062,1,"JARDIM TANAY",SP
1063,1,"JARDIM MYRNA",SP
1064,1,"JARDIM SABIA II",SP
1065,1,"JARDIM NOVO HORIZONTE",SP
1066,1,"JARDIM ZILDA",SP
1067,1,"JARDIM VARGINHA",SP
1068,1,"JARDIM MARILDA",SP
1069,1,"JARDIM SABIA",SP
1070,1,"CHACARA DO SOL",SP
1071,1,"JARDIM CAMPINAS",SP
1072,1,"PARQUE MARIA FERNANDES",SP
1073,1,"JARDIM RAMALA",SP
1074,1,"JARDIM MARIA AMALIA",SP
1075,1,"JARDIM SANTA FE ",SP
1076,1,"CHACARA DO CONDE",SP
1077,1,"JARDIM SAO RAFAEL",SP
1078,1,"GRANJA NOSSA SENHORA APARECIDA",SP
1079,1,"JARDIM GUANABARA",SP
1080,1,"CHACARA MONTE SOL",SP
1081,1,"VILA NATAL",SP
1082,1,"JARDIM ARCO-IRIS",SP
1083,1,"BALNEARIO SAO JOSE",SP
1084,1,"RECANTO ANA MARIA",SP
1085,1,"JARDIM IPORA",SP
1086,1,"VILA MARCELO",SP
1087,1,"JARDIM HERPLIN",SP
1088,1,"JARDIM ALMEIDA",SP
1089,1,PARELHEIROS,SP
1090,1,"PARQUE DO TERCEIRO LAGO",SP
1091,1,"JARDIM DAS PALMEIRAS ",SP
1092,1,"PRAIAS PAULISTANAS",SP
1093,1,"JARDIM ALVIVERDE",SP
1094,1,"CHACARA SANTO HUBERTUS",SP
1095,1,"JARDIM RECANTO DO SOL",SP
1096,1,BORORE,SP
1097,1,"JARDIM BORBA GATO",SP
1098,1,"JARDIM SANTA TEREZA",SP
1099,1,"COLONIA ",SP
1100,1,"JARDIM MAR LUNE",SP
1101,1,"CHACARA SANTO AMARO",SP
1102,1,"CIDADE LUZ",SP
1103,1,"RECANTO CAMPO BELO",SP
1104,1,"CASA GRANDE",SP
1105,1,"RESIDENCIAL VILELA",SP
1106,1,"JARDIM PAULO AFONSO",SP
1107,1,"PARQUE FLORESTAL",SP
1108,1,"JARDIM DOS ALAMOS",SP
1109,1,"JARDIM ALADIM",SP
1110,1,"JARDIM ROSCHEL",SP
1111,1,"PARQUE AMAZONAS",SP
1112,1,"JARDIM PAPAI NOEL",SP
1113,1,"PARQUE LAGOINHA",SP
1114,1,"JARDIM DO CENTRO",SP
1115,1,"CHACARA SAO SILVESTRE",SP
1116,1,"CHACARA BOSQUE DO SOL",SP
1117,1,"JARDIM NOVO PARELHEIROS",SP
1118,1,"JARDIM SAO FRANCISCO DE ASSIS ",SP
1119,1,"VILA ROSCHEL",SP
1120,1,"PARQUE TAMARI",SP
1121,1,"PARQUE RECREIO",SP
1122,1,"ENGENHEIRO MARSILAC",SP
1123,1,"JARDIM SILVEIRA",SP
1124,1,EMBURA,SP
1125,1,"PARQUE LAGOA RICA",SP
1126,1,"LAGOA GRANDE",SP
1127,1,"JARDIM CHACARAS ORIENTE",SP
1128,1,"CHACARAS LAGO GRANDE",SP
1129,1,"JARDIM DOS EUCALIPTOS",SP
1130,1,GRAMADO,SP
1131,1,"SITIO CANELA BRANCA",SP
1132,1,"SITIO REPRESA",SP
1133,1,"JARDIM DAS FONTES",SP
1134,1,BARRAGEM,SP
1135,1,"CIPO DO MEIO",SP
1136,1,"CIDADE NOVA AMERICA",SP
1137,1,"JARDIM DAS OLIVEIRAS ",SP
1138,1,GUARAPIRANGA,SP
1139,1,"PARQUE ALVES DE LIMA",SP
1140,1,"JARDIM TUPA",SP
1141,1,"JARDIM DAS FLORES",SP
1142,1,"JARDIM SONIA REGINA",SP
1143,1,"JARDIM SANTA MARGARIDA",SP
1144,1,PIRAPORINHA,SP
1145,1,"JARDIM SANTA MARCELINA",SP
1146,1,"JARDIM SONIA MARLY",SP
1147,1,"JARDIM ALFREDO",SP
1148,1,"PRAIA DA LAGOA",SP
1149,1,"JARDIM FIGUEIRA GRANDE",SP
1150,1,"JARDIM RIVIERA",SP
1151,1,"JARDIM SAO JOAQUIM",SP
1152,1,"JARDIM SOUZA",SP
1153,1,"JARDIM SANTA GERTRUDES",SP
1154,1,"JARDIM MARCO PAULO",SP
1155,1,"JARDIM LEILA",SP
1156,1,"JARDIM TAMOIO",SP
1157,1,"JARDIM TAPERA",SP
1158,1,"PARQUE PAIOLZINHO",SP
1159,1,BARONESA,SP
1160,1,"JARDIM HERCULANO",SP
1161,1,"JARDIM MARQUESA",SP
1162,1,"JARDIM FLORIDA PAULISTA",SP
1163,1,"CHACARA VISTA ALEGRE",SP
1164,1,ITUPU,SP
1165,1,"RIVIERA PAULISTA",SP
1166,1,COPACABANA,SP
1167,1,"PRAIA AZUL",SP
1168,1,"ALTO DA RIVIERA",SP
1169,1,"JARDIM FUJIHARA",SP
1170,1,"JARDIM UNIAO",SP
1171,1,"JARDIM ROSA MARIA",SP
1172,1,"JARDIM GUSTAVO",SP
1173,1,"VILA SAO JUDAS",SP
1174,1,"PARQUE SANTO AMARO",SP
1175,1,"PARQUE MARIA ALICE",SP
1176,1,"VILA DONA META",SP
1177,1,"PARQUE AMELIA",SP
1178,1,"JARDIM SANTA ZELIA",SP
1179,1,"JARDIM DIONISIO",SP
1180,1,"ESTANCIA TANGARA",SP
1181,1,"VILA BOM JARDIM",SP
1182,1,"JARDIM KAGOHARA",SP
1183,1,"JARDIM COPACABANA",SP
1184,1,"JARDIM TUPI",SP
1185,1,"PARQUE BOLOGNE",SP
1186,1,"JARDIM SOLANGE",SP
1187,1,"JARDIM NAKAMURA",SP
1188,1,"JARDIM TURQUESA",SP
1189,1,"ESTANCIA MIRIM",SP
1190,1,"CHACARA NANI",SP
1191,1,"PARQUE DO LAGO",SP
1192,1,"JARDIM RIO DOURO",SP
1193,1,"PARQUE UNIVERSITARIO ESPIRITA",SP
1194,1,"CIDADE IPAVA",SP
1195,1,"JARDIM ARACATI",SP
1196,1,"CHACARA FLORIDA",SP
1197,1,"JARDIM RECREIO",SP
1198,1,"MIAMI PAULISTA",SP
1199,1,"VILA GILDA",SP
1200,1,"BALNEARIO DOM CARLOS",SP
1201,1,"PARQUE SANTA BARBARA",SP
1202,1,"JARDIM CAPELA",SP
1203,1,"VILA CALU",SP
1204,1,"VILA GUIOMAR",SP
1205,1,"VILA DO SOL",SP
1206,1,"CHACARA SONHO AZUL",SP
1207,1,"CHACARA DA ENSEADA",SP
1208,1,"JARDIM HORIZONTE AZUL",SP
1209,1,"PARQUE DAS CEREJEIRAS",SP
1210,1,"CHACARA BANDEIRANTES",SP
1211,1,"AGUA BRANCA",SP
1212,1,"VILA POMPEIA",SP
1213,1,"VILA ANGLO BRASILEIRA",SP
1214,1,"PARQUE RESIDENCIAL DA LAPA",SP
1215,1,"BELA ALIANCA",SP
1216,1,"VILA CHALOT",SP
1217,1,"LAPA DE BAIXO",SP
1218,1,LAPA,SP
1219,1,"VILA ROMANA",SP
1220,1,SICILIANO,SP
1221,1,"VILA IPOJUCA",SP
1222,1,"VILA AUGUSTO",SP
1223,1,"ALTO DA LAPA",SP
1224,1,"VILA BELA ALIANCA",SP
1225,1,"VILA ANASTACIO",SP
1226,1,"VILA LEOPOLDINA",SP
1227,1,"VILA FIAT LUX",SP
1228,1,"CITY AMERICA",SP
1229,1,"VILA DOS REMEDIOS",SP
1230,1,"JARDIM BELAURA",SP
1231,1,"VILA APARECIDA IVONE",SP
1232,1,"VILA SANTA EDWIGES",SP
1233,1,"PARQUE ANHANGUERA",SP
1234,1,"VILA PIAUI",SP
1235,1,"JARDIM MARISA",SP
1236,1,"VILA NILVA",SP
1237,1,"JARDIM VIEIRA",SP
1238,1,"JARDIM SANTO ELIAS",SP
1239,1,"VILA JAGUARA",SP
1240,1,"PARQUE SAO DOMINGOS",SP
1241,1,"VILA MARIA EUGENIA",SP
1242,1,"PARQUE MARIA DOMITILA",SP
1243,1,"VILA MANGALOT",SP
1244,1,"JARDIM MANGALOT",SP
1245,1,"VILA GUEDES",SP
1246,1,"JARDIM LIBANO",SP
1247,1,"JARDIM PINHEIROS",SP
1248,1,"VILA COMERCIAL",SP
1249,1,"JARDIM SAO RICARDO",SP
1250,1,"JARDIM IRIS",SP
1251,1,"JARDIM VISTA LINDA",SP
1252,1,"VILA ZULMIRA",SP
1253,1,"JARDIM JARAGUA",SP
1254,1,"VILA JARAGUA",SP
1255,1,"JARDIM MUTINGA",SP
1256,1,"VILA CLARICE",SP
1257,1,"VILA NOVA JARAGUA",SP
1258,1,"VILA JAGUARI",SP
1259,1,"CONJUNTO HABITACIONAL TURISTICA",SP
1260,1,"RECANTO MONTE ALEGRE",SP
1261,1,"VILA BOACAVA",SP
1262,1,"JARDIM SANTA MONICA",SP
1263,1,"CONJUNTO RESIDENCIAL VISTA VERDE",SP
1264,1,"CONJ RESIDENCIAL VISTA VERDE",SP
1265,1,"CIDADE DABRIL",SP
1266,1,"JARDIM SANTA LUCRECIA",SP
1267,1,"VILA CHICA LUISA",SP
1268,1,"CONJ RESIDENCIAL ALPES DO JARAGUA",SP
1269,1,"CONJUNTO RESIDENCIAL ALPES DO JARAGUA",SP
1270,1,"VILA HOMERO",SP
1271,1,"CONJUNTO RESIDENCIAL BANDEIRANTES",SP
1272,1,"CONJ RESIDENCIAL BANDEIRANTES",SP
1273,1,"RECANTO DAS ANDORINHAS",SP
1274,1,"JARDIM DABRIL",SP
1275,1,"VILA MALVINA",SP
1276,1,"VILA FANTON",SP
1277,1,PERUS,SP
1278,1,"VILA CAIUBA",SP
1279,1,"JARDIM RUSSO",SP
1280,1,"VILA INACIO",SP
1281,1,"RECANTO DOS HUMILDES",SP
1282,1,"RECANTO PARAISO",SP
1283,1,"JARDIM DO RUSSO",SP
1284,1,"JARDIM DA CONQUISTA ",SP
1285,1,"JARDIM NINHO VERDE II",SP
1286,1,"JARDIM PINHEIRINHO",SP
1287,1,"VILA SANTA CRUZ",SP
1288,1,"JARDIM ADELFIORE",SP
1289,1,"SITIO AREIAO",SP
1290,1,"CHACARA JARAGUA",SP
1291,1,"RESIDENCIAL TAIPAS",SP
1292,1,"VILA SULINA",SP
1293,1,"PARQUE ESPERANCA",SP
1294,1,"CONJUNTO RESIDENCIAL PARAISO",SP
1295,1,"JARDIM BOA VISTA",SP
1296,1,"JARDIM BRITANIA",SP
1297,1,"SITIO ITABERABA I",SP
1298,1,"SITIO ITABERABA II",SP
1299,1,"JARDIM MONTE BELO",SP
1300,1,"VILA DOS PALMARES",SP
1301,1,"MORADA DO SOL",SP
1302,1,"JARDIM ROSINHA",SP
1303,1,"RESIDENCIAL DAS ORQUIDEAS",SP
1304,1,ANHANGUERA,SP
1305,1,"CHACARA MARIA TRINDADE",SP
1306,1,"JARDIM PAINEIRAS",SP
1307,1,"RESIDENCIAL SOL NASCENTE",SP
1308,1,"CONJUNTO RESIDENCIAL MORADA DO SOL",SP
1309,1,"SOL NASCENTE",SP
1310,1,POLVILHO,SP
1311,1,"PARQUE DA LAPA",SP
1312,1,"VILA HAMBURGUESA",SP
1313,1,"VILA RIBEIRO DE BARROS",SP
1314,1,"JARDIM HUMAITA",SP
1315,1,JAGUARE,SP
1316,1,"PARQUE CONTINENTAL",SP
1317,1,"VILA NOVA JAGUARE",SP
1318,1,"VILA LAGEADO",SP
1319,1,"VILA GRAZIELA",SP
1320,1,"RIO PEQUENO",SP
1321,1,"VILA BUTANTA",SP
1322,1,"CIDADE SAO FRANCISCO",SP
1323,1,"VILA SAO SILVESTRE",SP
1324,1,"VILA POLOPOLI",SP
1325,1,"VILA NOVA ALBA",SP
1326,1,"VILA UNIVERSITARIA",SP
1327,1,"VILA SAO LUIS",SP
1328,1,"JARDIM SAO REMO",SP
1329,1,"PARQUE MALAGOLI",SP
1330,1,"JARDIM ODETE",SP
1331,1,"VILA VASCONCELOS",SP
1332,1,"JARDIM IVANA",SP
1333,1,"VILA TIRADENTES",SP
1334,1,"JARDIM DINORAH",SP
1335,1,"JARDIM SAO GILBERTO",SP
1336,1,"JARDIM GILBERTO",SP
1337,1,"JARDIM ESTER",SP
1338,1,"JARDIM NELLY",SP
1339,1,"JARDIM DOS CATALDIS",SP
1340,1,"JARDIM MARIA LUCIA",SP
1341,1,"JARDIM SANTOS DUMONT",SP
1342,1,"VILA ALBA",SP
1343,1,"JARDIM ESTER YOLANDA",SP
1344,1,"VILA ANTONIO",SP
1345,1,"JARDIM SARAH",SP
1346,1,"VILA DINORAH",SP
1347,1,"VILA DALVA",SP
1348,1,"VILA ADALGISA",SP
1349,1,"CONJUNTO PROMORAR RAPOSO TAVARES",SP
1350,1,"JARDIM RIO PEQUENO",SP
1351,1,"PARQUE DOS PRINCIPES",SP
1352,1,"JARDIM DO LAGO",SP
1353,1,"VILA MADALENA",SP
1354,1,SUMAREZINHO,SP
